"Isolate_Pathname","Category","Assembly_Type","Sequencing_Kit","Filtering","Polishing","sample_id","num_contigs","size","gc","md5","rep_type(s)","rep_type_accession(s)","relaxase_type(s)","relaxase_type_accession(s)","mpf_type","mpf_type_accession(s)","orit_type(s)","orit_accession(s)","predicted_mobility","mash_nearest_neighbor","mash_neighbor_distance","mash_neighbor_identification","primary_cluster_id","secondary_cluster_id","predicted_host_range_overall_rank","predicted_host_range_overall_name","observed_host_range_ncbi_rank","observed_host_range_ncbi_name","reported_host_range_lit_rank","reported_host_range_lit_name","associated_pmid(s)"
"EC-E-6245-2L1-D-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AA474",1,100673,48.6942874454918,"606b80d3f1956a74617db1b84c482960","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","JN253636","conjugative","CP039714",0.000730741,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AA175",1,116675,49.1116348832226,"fc38ee7b12eeae031be753f42ea7f3ac","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.00846101,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AB241",1,2096,55.5820610687023,"e54b921d032725ace5a66fbc7e9edd1e","ColpVC","JX133088","-","-","-","-","MOBP","AB027308","mobilizable","CP038600",0.0042398,"Salmonella enterica subsp. enterica serovar Hadar","AB241","AJ946","order","Enterobacterales","order","Enterobacterales","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA175",1,116675,49.1116348832226,"b193f48b800c72b4fb6ceaba5e6aa1e2","IncFIA,IncFIB,IncFIC","CP022610_00144,000095__NZ_CP014273_00094,CR942285","MOBF","NC_011980_00044","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.00846101,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_HRUF_mobsuite","HRUF","Hybrid","Rapid","Unfiltered","Pilon","AA474",2,119469,48.5456478249588,"1c4e61bc9063f3b963b57e1b7cb64c9e","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","JN253636","conjugative","CP039714",0.000855821,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LFM_LLFM_mobsuite","LLFM","Long_Read ","Ligation","Filtered","Medaka","AA474",1,100354,48.7265081611097,"15c705ed935b141827ea0c4c6e3c0170","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","JN253636","conjugative","CP039714",0.00560872,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LFM_LLFM_mobsuite","LLFM","Long_Read ","Ligation","Filtered","Medaka","AA175",1,116700,49.0916880891174,"1c91d783e8483591977d4bc8356ecd9e","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.0120757,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LLFMP_mobsuite","LLFMP","Long_Read ","Ligation","Filtered","Medaka_Pilon","AA474",1,100349,48.7139881812474,"5088fb69953406c49c337df3106ca0a3","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","HM021326","conjugative","CP039714",0.00113443,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LLFMP_mobsuite","LLFMP","Long_Read ","Ligation","Filtered","Medaka_Pilon","AA175",1,116694,49.0959260973143,"77bc3878df8136631e4a77da21777597","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.00892796,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LLF_mobsuite","LLF","Long_Read ","Ligation","Filtered","Unpolished","AA474",1,100061,48.7972336874507,"d76e25d02d10e891403ff0f223ae29af","IncI-gamma/K1","MG764547","MOBP,MOBP,MOBP","CP031283_00205,CP023903_00055,NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_019097_00075,NC_022267_00069,NC_019097_00085","MOBP","JN253636","conjugative","CP039714",0.00577481,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LLF_mobsuite","LLF","Long_Read ","Ligation","Filtered","Unpolished","AA175",1,116377,49.1437311496258,"6831e1cd13f71a8789a6120660552453","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077","MOBF","KT325596","conjugative","CP022732",0.0133059,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LLUFMP_mobsuite","LLUFMP","Long_Read ","Ligation","Unfiltered","Medaka_Pilon","AA175",1,116695,49.0963623120099,"2bb58c207ce4e25f772e91f4565e23ea","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.00881017,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LLUFMP_mobsuite","LLUFMP","Long_Read ","Ligation","Unfiltered","Medaka_Pilon","AA474",1,100145,48.7123670677518,"43bc0a7c5e1487773f2ff055a6c5b87a","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056","MOBP","HM021326","conjugative","CP039714",0.0011089,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LLUFM_mobsuite","LLUFM","Long_Read ","Ligation","Unfiltered","Medaka","AA175",1,116701,49.0869829735821,"3b1d979f9890eb1906f95874628d06aa","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.0120757,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LLUFM_mobsuite","LLUFM","Long_Read ","Ligation","Unfiltered","Medaka","AA474",1,100518,48.7017250641676,"3f29d4d06d538a42ef256396b5113a81","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056","MOBP","JN253636","conjugative","CP039714",0.00502299,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read ","Rapid","Filtered","Medaka_Pilon","AA175",1,116671,49.0970335387543,"0e45d040f014107b78cda65ea374eda8","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.00865422,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LRFMP_mobsuite","LRFMP","Long_Read ","Rapid","Filtered","Medaka_Pilon","AA474",1,100395,48.7006325016186,"db7452ef23d46c385004bd1f92519a85","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","HM021326","conjugative","CP039714",0.00139189,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LRFM_mobsuite","LRFM","Long_Read ","Rapid","Filtered","Medaka","AA474",1,100461,48.6895412149988,"1124c9c12ce9c35924e2871c07bd0eb1","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_011419_00085,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_019097_00075,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","JN253636","conjugative","CP039714",0.00408721,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LRFM_mobsuite","LRFM","Long_Read ","Rapid","Filtered","Medaka","AA175",1,116695,49.0569433137667,"8c427c81186b1bcbbc6da9e2cf617d3b","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.0111321,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LRF_mobsuite","LRF","Long_Read ","Rapid","Filtered","Unpolished","AA474",1,100095,48.6268045356911,"915c88cd60dab2723cc32e499a059a91","IncI-gamma/K1","MG764547","MOBP,MOBP,MOBP","CP031283_00205,CP023903_00055,NC_019097","MPF_I","NC_019097_00056,NC_022267_00057,NC_019111_00038,NC_023290_00086,NC_015965_00072,NC_022267_00069,NZ_CM001473_00069,NC_019097_00085","MOBP","JN253636","conjugative","CP039714",0.00448671,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LRF_mobsuite","LRF","Long_Read ","Rapid","Filtered","Unpolished","AA175",1,116256,48.9996215249106,"4f2ce9b7877de41571adfba6490cbcc4","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.0126819,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LRUFMP_mobsuite","LRUFMP","Long_Read ","Rapid","Unfiltered","Medaka_Pilon","AA175",1,116690,49.0993229925444,"c3d947456d01adf57c3147b04a1df64f","IncFIA,IncFIB,IncFIC","CP022610_00144,000095__NZ_CP014273_00094,CR942285","MOBF","NC_011980_00044","MPF_F","NC_022651_00077,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.00869309,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LRUFMP_mobsuite","LRUFMP","Long_Read ","Rapid","Unfiltered","Medaka_Pilon","AA474",1,100331,48.6978102480789,"0f7ee313286f2925838b9b1bdfdbfd6f","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056","MOBP","HM021326","conjugative","CP039714",0.0011856,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LRUFM_mobsuite","LRUFM","Long_Read ","Rapid","Unfiltered","Medaka","AA474",1,100371,48.6774068206952,"fdc22da903cde087b53cc461ef50c578","IncI-gamma/K1","MG764547","MOBP","NC_019097","MPF_I","NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_019097_00075,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_011419_00085,NC_022267_00057","MOBP","JN253636","conjugative","CP039714",0.00399629,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LRUFM_mobsuite","LRUFM","Long_Read ","Rapid","Unfiltered","Medaka","AA175",1,116730,49.0550843827637,"6cfa2d21ab3baeac1128969b79f98c04","IncFIA,IncFIB,IncFIC","CP022610_00144,000095__NZ_CP014273_00094,CR942285","MOBF","NC_011980_00044","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_010409_00124,NC_019094_00090,NC_017639_00094,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.0107836,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LRUF_mobsuite","LRUF","Long_Read ","Rapid","Unfiltered","Unpolished","AA474",1,100038,48.618524960515,"d264eb1f675357baa3eacd03f1b74168","IncI-gamma/K1","MG764547","MOBP,MOBP","NC_019097,CP023903_00055","MPF_I","NC_019097_00085,NZ_CM001473_00069,NC_022267_00069,NC_015965_00072,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056","MOBP","JN253636","conjugative","CP039714",0.00480022,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-E-6245-2L1-D-CuP-CeP_LRUF_mobsuite","LRUF","Long_Read ","Rapid","Unfiltered","Unpolished","AA175",1,116243,48.9947781801915,"1f36ea69e359c1a742e34f3c897193b9","IncFIA,IncFIB,IncFIC","CP022610_00144,000095__NZ_CP014273_00094,CR942285","MOBF","NC_011980_00044","MPF_F","NC_022651_00077,NZ_CM001154_00091,NC_010409_00124,NC_019094_00090,NC_017639_00094","MOBF","KT325596","conjugative","CP022732",0.012872,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LR_LUF_LLUF_mobsuite","LLUF","Long_Read ","Ligation","Unfiltered","Unpolished","AA175",1,116348,49.1327740915185,"0a640e354b77461031cb79202584f940","IncFIA,IncFIB","CP022610_00144,000095__NZ_CP014273_00094","MOBF","NC_011980_00044","MPF_F","NC_017639_00094,NC_019094_00090,NC_010409_00124,NZ_CM001154_00091,NC_022651_00077,NC_013437_00116","MOBF","KT325596","conjugative","CP022732",0.0132087,"Escherichia coli","AA175","AH847","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-E-6245-2L1-D-CuP-CeP_LR_LUF_LLUF_mobsuite","LLUF","Long_Read ","Ligation","Unfiltered","Unpolished","AA474",1,100370,48.7785194779317,"73016437f09b31926958c9cd2325e495","IncI-gamma/K1","MG764547","MOBP,MOBP,MOBP","NC_019097,CP023903_00055,CP031283_00205","MPF_I","NC_019097_00085,NC_022267_00069,NC_019097_00075,NC_023290_00086,NC_019111_00038,NC_022267_00057,NC_019097_00056","MOBP","JN253636","conjugative","CP039714",0.00600989,"Salmonella enterica subsp. enterica","AA474","AI613","order","Enterobacterales","family","Enterobacteriaceae","order","Enterobacterales","23333216; 30761100; 25987637; 21470454; 29899511; 20851899"
"EC-G-0205-3S1-D-CuP-CeP_HLF_mobsuite","HLF","Hybrid","Ligation","Filtered","Pilon","AB233",1,32950,41.2018209408194,"d8b29b54b6c3edb792f29a780f5028a2","IncX1","000215__KC853434_00019","MOBP","NC_019096_00001","MPF_T","NC_017624_00009,NC_023277_00163,NC_013503_00034,NC_019067_00043,NC_010860_00022","-","-","conjugative","EU219533",0.000143503,"Salmonella enterica subsp. enterica serovar Enteritidis","AB233","AJ924","order","Enterobacterales","order","Enterobacterales","family","Enterobacteriaceae","21625636; 22470007"
"EC-G-0205-3S1-D-CuP-CeP_HLF_mobsuite","HLF","Hybrid","Ligation","Filtered","Pilon","AA378",1,94382,48.1479519399886,"76618b331f100dbbd35598a911eeb486","IncY","000230__CP009168_00001","-","-","-","-","-","-","non-mobilizable","MH844525",0.0189925,"Escherichia coli","AA378","AI386","family","Enterobacteriaceae","family","Enterobacteriaceae","genus","Escherichia",28031198
"EC-G-0205-3S1-D-CuP-CeP_HLF_mobsuite","HLF","Hybrid","Ligation","Filtered","Pilon","AA176",1,159736,51.5049832223168,"5e08222a54918f9f2ddb70b8c031e159","IncFIA,IncFIB,IncFIC,IncQ1","000136__AP014877_00014,000095__NZ_CP014273_00094,CP014493_00001,000195__NC_013728_00014","MOBF","NC_017627_00068","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","AF242367","conjugative","CP012636",0.00123693,"Escherichia coli","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-G-0205-3S1-D-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AA176",1,159736,51.5043571893624,"0e1813a0b80244875f87ffb81f1a54e7","IncFIA,IncFIB,IncFIC,IncQ1","000136__AP014877_00014,000095__NZ_CP014273_00094,CP014493_00001,000195__NC_013728_00014","MOBF","NC_017627_00068","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","AF242367","conjugative","CP012636",0.00123693,"Escherichia coli","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-G-0205-3S1-D-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AA378",1,94382,48.1479519399886,"0942f37d149ea7c1033570914af0b7c5","IncY","000230__CP009168_00001","-","-","-","-","-","-","non-mobilizable","MH844525",0.0189925,"Escherichia coli","AA378","AI386","family","Enterobacteriaceae","family","Enterobacteriaceae","genus","Escherichia",28031198
"EC-G-0205-3S1-D-CuP-CeP_HLUF_mobsuite","HLUF","Hybrid","Ligation","Unfiltered","Pilon","AB233",1,32950,41.2018209408194,"d56e0111b04d62038b9fb4cc87b2ffb7","IncX1","000215__KC853434_00019","MOBP","NC_019096_00001","MPF_T","NC_023277_00163,NC_013503_00034,NC_019067_00043,NC_010860_00022,NC_017624_00009","-","-","conjugative","EU219533",0.000143503,"Salmonella enterica subsp. enterica serovar Enteritidis","AB233","AJ924","order","Enterobacterales","order","Enterobacterales","family","Enterobacteriaceae","21625636; 22470007"
"EC-G-0205-3S1-D-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AA378",1,94382,48.1479519399886,"0942f37d149ea7c1033570914af0b7c5","IncY","000230__CP009168_00001","-","-","-","-","-","-","non-mobilizable","MH844525",0.0189925,"Escherichia coli","AA378","AI386","family","Enterobacteriaceae","family","Enterobacteriaceae","genus","Escherichia",28031198
"EC-G-0205-3S1-D-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AA176",1,159736,51.5043571893624,"0e1813a0b80244875f87ffb81f1a54e7","IncFIA,IncFIB,IncFIC,IncQ1","000136__AP014877_00014,000095__NZ_CP014273_00094,CP014493_00001,000195__NC_013728_00014","MOBF","NC_017627_00068","MPF_F","NC_009837_00049,NC_010488_00021,NC_018966_00040,NC_017639_00100,NC_007675_00027,NC_017639_00094,NC_019094_00090,NC_010409_00124,NC_022651_00077,NC_013437_00116,08-5333_00200","MOBF","AF242367","conjugative","CP012636",0.00123693,"Escherichia coli","AA176","AH856","family","Enterobacteriaceae","family","Enterobacteriaceae","-","-","-"
"EC-G-0205-3S1-D-CuP-CeP_HRF_mobsuite","HRF","Hybrid","Rapid","Filtered","Pilon","AB233",1,32950,41.2018209408194,"d56e0111b04d62038b9fb4cc87b2ffb7","IncX1","000215__KC853434_00019","MOBP","NC_019096_00001","MPF_T","NC_023277_00163,NC_013503_00034,NC_019067_00043,NC_010860_00022,NC_017624_00009","-","-","conjugative","EU219533",0.000143503,"Salmonella enterica subsp. enterica serovar Enteritidis","AB233","AJ924","order","Enterobacterales","order","Enterobacterales","family","Enterobacteriaceae","21625636; 22470007"
